Point (129.87158277000000339 32.75432794000000314),42201,西坂公園,長崎県長崎市西坂町2400番地,32.75432794,129.8715828,0,0,0,0,0,1
Point (129.88784325000000308 32.76193053000000077),42201,西山２丁目公園,長崎県長崎市西山2丁目291番地5,32.76193053,129.8878433,0,0,0,0,0,1
Point (129.8904711890000101 32.76713347359999773),42201,西山３丁目公民館,長崎県長崎市西山3丁目9番18号,32.76713347,129.8904712,0,0,0,0,0,1
Point (129.88893441999999823 32.77999585999999965),42201,西山台南公園,長崎県長崎市西山台1丁目346番地2,32.77999586,129.8889344,0,0,0,0,0,1
Point (129.85234388399999261 32.77268883539999678),42201,西城山校区西部自治会公民館,長崎県長崎市花園町4番3号,32.77268884,129.8523439,0,0,0,0,0,1
Point (129.85335544000000141 32.78743223240000049),42201,西町校区集会所,長崎県長崎市白鳥町8番1号,32.78743223,129.8533554,0,0,0,0,0,1
Point (129.84916726099999096 32.73189850389999833),42201,西泊町公民館,長崎県長崎市西泊町8番24号,32.7318985,129.8491673,0,0,0,0,0,1
Point (129.85208900000000654 32.79783799999999871),42201,西北・岩屋ふれあいセンター,長崎県長崎市西北町13番13号,32.797838,129.852089,0,0,0,0,0,1
Point (129.87096954000000437 32.78383379910000173),42201,石神公園,長崎県長崎市石神町2400番地1,32.7838338,129.8709695,0,0,0,0,0,1
Point (129.75097982500000171 32.66312463180000236),42201,先ノ谷公園,長崎県長崎市高島町748番地,32.66312463,129.7509798,0,0,0,0,0,1
Point (129.87772475099998815 32.6539546580999982),42201,千々公民館,長崎県長崎市千々町754番地,32.65395466,129.8777248,0,0,0,0,0,1
Point (129.83038099999998849 32.63292700089999698),42201,川原保育園グランド,長崎県長崎市川原町,32.632927,129.830381,0,0,0,0,0,1
Point (129.83418592699999294 32.6324665221000032),42201,川原老人憩いの家,長崎県長崎市川原町2374番地1,32.63246652,129.8341859,0,0,0,0,0,1
Point (129.86345020999999633 32.76690931000000262),42201,川口公園,長崎県長崎市川口町2400番地,32.76690931,129.8634502,0,0,0,0,0,1
Point (129.88386258500000281 32.79364845479999957),42201,川平公園,長崎県長崎市川平町1074番地1,32.79364845,129.8838626,0,0,0,0,0,1
Point (129.86191155000000208 32.79510810909999918),42201,泉町公園,長崎県長崎市泉2丁目2400番地1,32.79510811,129.8619116,0,0,0,0,0,1
